GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",403553,436417,435485,(D),405757,483470
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",1656407,1811027,1800369,1214795,1594134,1906942
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",1217460,1290970,1361214,1279314,1395806,1512403
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",11078264,11185441,11319737,11320271,12761927,13260176
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",213513,(D),274597,(D),340271,409377
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",6003498,(D),6406814,6638192,7727694,8203930
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",2906497,(D),(D),(D),3600727,4020725
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",8449874,8085668,9388449,9798562,11212313,12244720
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",9014535,(D),10235902,(D),11894688,12922125
 "10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",40931234,(D),45545057,(D),49396172,54120554
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",41881258,43567309,45800576,46160718,49939735,53861763
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",31691678,33021461,34815492,34787713,38131239,41412169
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),(D),54750,51211,64955,84605
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",75411,69864,69104,60745,108724,(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",(D),(D),228653,253205,322676,(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",1933653,2044069,2205977,2396331,2539357,2696325
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",1767144,1863889,1959803,1958011,2124830,2291991
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",1284857,(D),(D),(D),(D),1590589
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",482287,(D),(D),(D),(D),701402
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",1787681,1833944,1964079,1912137,2065422,2224805
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",2754431,2875896,2961996,3018332,3469188,3395413
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",987757,1032132,(D),(D),(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",1788011,1758390,1695326,1474928,(D),2018049
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",7815755,8021695,(D),8736060,8962736,(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",(D),2205157,(D),(D),(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",(D),5816539,6037270,(D),(D),6797081
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",5888329,(D),6910844,(D),(D),8477943
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",(D),4359243,4808101,(D),(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",388229,(D),452483,484568,(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",(D),1474978,1650260,(D),1804874,2065322
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",3978492,4069935,4289979,(D),4527488,4740868
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",(D),1813826,(D),1487584,1963130,2347429
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),285701,(D),201288,328448,411377
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),1528124,(D),1286296,1634682,1936053
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",1009089,1097624,1151815,1078634,1184500,1328064
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",10189580,10545847,10985084,11373005,11808497,12449593
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",(D),(D),123854,111956,173679,(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",4542112,4709839,4926075,4930469,5534610,5620217
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",3555155,3622279,3655129,3432938,(D),4310040
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),4289635,4466297,4837866,(D)
 "10740","Albuquerque, NM (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),30525857,30321415,33293373,(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",6081708,6312319,6427840,6470725,7060389,7459955
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",4942323,5123829,5218529,5230809,5795071,6152019
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",67878,99887,119727,120848,159225,158145
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",23277,23575,13275,10211,14614,25914
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",(D),282363,253784,250717,365267,354425
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",295398,310809,339340,314242,337831,416425
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",519847,587165,530395,552243,718539,723294
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),486754
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),236539
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",662175,692927,715520,728048,790345,859392
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",176894,(D),164143,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,45,"51","  Information ","Thousands of dollars",69324,67643,75617,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",858969,872554,(D),981744,950282,(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,51,"52","   Finance and insurance ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,56,"53","   Real estate and rental and leasing ","Thousands of dollars",(D),(D),691362,(D),(D),681671
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,59,"54,55,56","  Professional and business services ","Thousands of dollars",488389,471893,491336,501421,545483,560527
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",196557,189567,198678,196524,(D),211109
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,64,"55","   Management of companies and enterprises ","Thousands of dollars",85409,88703,91669,101386,(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",206423,193622,200989,203511,247934,(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",905886,919269,940646,919962,944847,1022650
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,69,"61","   Educational services ","Thousands of dollars",52249,55152,56170,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,70,"62","   Health care and social assistance ","Thousands of dollars",853638,864117,884476,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",196835,200376,191533,(D),212363,(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,79,"72","   Accommodation and food services ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",164348,165786,170407,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,83,"92","Government and government enterprises ","Thousands of dollars",1139386,1188489,1209311,1239916,1265318,1307936
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,87,"11,21","Natural resources and mining ","Thousands of dollars",91156,123461,133002,131059,173839,184059
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,88,"42,44-45","Trade ","Thousands of dollars",(D),(D),(D),(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,89,"22,48-49","Transportation and utilities ","Thousands of dollars",(D),(D),417926,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,90,"31-33,51","Manufacturing and information ","Thousands of dollars",589171,654808,606012,(D),(D),(D)
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",906401,1021435,1002737,997544,1230209,1323778
 "10780","Alexandria, LA (Metropolitan Statistical Area)", ,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",4035922,4102394,4215792,4233264,4564863,4828241
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",44541436,45594626,48330164,47192898,50740678,54322843
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",40865488,41781158,44404299,43322935,46790053,50226851
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",(D),158905,(D),(D),161164,290337
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",86827,82345,95726,51758,(D),(D)
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",(D),562394,492347,514143,563830,641614
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",(D),1631757,(D),(D),(D),(D)
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",6613987,6871236,7483543,7079813,7391585,8088645
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",3106433,3257068,3654783,3201802,3355112,3813953
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",3507554,3614168,3828760,3878011,4036473,4274692
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",(D),3004153,(D),3352069,3719405,(D)
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,35,"44-45","  Retail trade ","Thousands of dollars",2548918,2634764,2771828,2923380,3294351,3472173
 "10900","Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", ,CAGDP2,36,"48-49","  Transportation and warehousing ","Thousands of dollars",2175458,2339645,(D),2298310,2902541,3346149
